epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,31052.3,0.87602,0.4664,0.94339,0.95991,0.93662,0.97129,0.76563,0.86022,0.45453,0.92707,0.00247615,0.00247615,0.00247615
180,31237.8,0.87809,0.46458,0.93959,0.95937,0.93711,0.97109,0.76569,0.85917,0.45446,0.92677,0.00247222,0.00247222,0.00247222
181,31423.3,0.87805,0.46556,0.93824,0.95686,0.9405,0.97113,0.7665,0.85823,0.45461,0.9265,0.00246829,0.00246829,0.00246829
182,31608.5,0.87701,0.46385,0.93944,0.95715,0.94002,0.97153,0.76645,0.85769,0.45381,0.92628,0.00246436,0.00246436,0.00246436
183,31794.2,0.87648,0.46464,0.94277,0.95855,0.9388,0.97136,0.76624,0.85699,0.45298,0.9262,0.00246043,0.00246043,0.00246043
184,31979.1,0.87283,0.46202,0.94105,0.96097,0.93696,0.97105,0.76622,0.85657,0.45283,0.92626,0.0024565,0.0024565,0.0024565
185,32164.8,0.87729,0.46354,0.94249,0.95932,0.93913,0.97108,0.76682,0.85625,0.45281,0.92618,0.00245257,0.00245257,0.00245257
186,32349.3,0.87299,0.4617,0.94029,0.95996,0.93847,0.9709,0.76684,0.85596,0.45229,0.9261,0.00244864,0.00244864,0.00244864
187,32534.8,0.87335,0.4642,0.93952,0.95964,0.93896,0.97089,0.76709,0.85501,0.4517,0.92589,0.00244471,0.00244471,0.00244471
188,32720,0.86904,0.46097,0.9374,0.96033,0.93819,0.97078,0.76741,0.85458,0.45111,0.92568,0.00244078,0.00244078,0.00244078
189,32905.6,0.87349,0.46387,0.93964,0.95997,0.93879,0.97119,0.76778,0.85403,0.45153,0.92554,0.00243685,0.00243685,0.00243685
190,33091.4,0.86811,0.45993,0.93687,0.95927,0.93853,0.97094,0.76787,0.85358,0.45137,0.92519,0.00243292,0.00243292,0.00243292
