epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,21505.8,0.96333,0.52497,0.96283,0.95105,0.9228,0.96502,0.73803,0.93277,0.5166,0.94119,0.00264121,0.00264121,0.00264121
138,21660.9,0.9661,0.52651,0.96136,0.95096,0.92274,0.96479,0.73845,0.93183,0.51629,0.94088,0.00263728,0.00263728,0.00263728
139,21815.5,0.96018,0.52336,0.96391,0.95319,0.92103,0.96491,0.73876,0.93074,0.51521,0.9407,0.00263335,0.00263335,0.00263335
140,21971.1,0.95962,0.52145,0.96182,0.95446,0.92048,0.96488,0.73921,0.93016,0.51516,0.9405,0.00262942,0.00262942,0.00262942
141,22126.3,0.9598,0.52162,0.96358,0.95448,0.92117,0.96536,0.73979,0.92867,0.51379,0.94027,0.00262549,0.00262549,0.00262549
142,22280.6,0.95923,0.52042,0.96172,0.95334,0.9213,0.9653,0.74053,0.92774,0.51348,0.94006,0.00262156,0.00262156,0.00262156
143,22436.2,0.95921,0.524,0.96376,0.95411,0.92152,0.9653,0.74092,0.92667,0.51269,0.93974,0.00261763,0.00261763,0.00261763
144,22590.2,0.95588,0.51834,0.96021,0.95363,0.92124,0.96531,0.74043,0.92681,0.51252,0.93975,0.0026137,0.0026137,0.0026137
145,22744.3,0.95689,0.51962,0.96034,0.95389,0.92055,0.96489,0.74049,0.92588,0.5118,0.9392,0.00260977,0.00260977,0.00260977
146,22899.5,0.9542,0.51753,0.95888,0.95376,0.92137,0.965,0.74126,0.92455,0.51062,0.93866,0.00260584,0.00260584,0.00260584
147,23055,0.95158,0.51813,0.95989,0.95409,0.92144,0.96501,0.74138,0.92401,0.50996,0.93877,0.00260191,0.00260191,0.00260191
148,23209.7,0.95272,0.51743,0.96177,0.95462,0.92227,0.96532,0.74161,0.92306,0.50964,0.93849,0.00259798,0.00259798,0.00259798
149,23365.1,0.95091,0.51698,0.95909,0.95398,0.92178,0.96544,0.74195,0.92238,0.50961,0.93842,0.00259405,0.00259405,0.00259405
150,23520.5,0.95217,0.51814,0.95988,0.95391,0.92145,0.96532,0.74192,0.92189,0.50855,0.9384,0.00259012,0.00259012,0.00259012
151,23676,0.95107,0.5166,0.95947,0.95331,0.92205,0.96525,0.74234,0.92083,0.50771,0.93832,0.00258619,0.00258619,0.00258619
152,23831.7,0.94814,0.51536,0.95901,0.95377,0.92279,0.96539,0.74215,0.92028,0.50683,0.93818,0.00258226,0.00258226,0.00258226
153,23987.7,0.94827,0.51463,0.95657,0.95314,0.92423,0.96562,0.74249,0.91944,0.50652,0.93786,0.00257833,0.00257833,0.00257833
154,24142.3,0.94404,0.51474,0.95672,0.95349,0.92382,0.96582,0.74299,0.91884,0.50547,0.93749,0.0025744,0.0025744,0.0025744
155,24297.9,0.94547,0.51321,0.95791,0.95351,0.92457,0.96592,0.74282,0.91855,0.5052,0.93751,0.00257047,0.00257047,0.00257047
156,24453.1,0.94353,0.51234,0.9557,0.95372,0.92471,0.96584,0.74292,0.91799,0.50488,0.9374,0.00256654,0.00256654,0.00256654
157,24608.6,0.94362,0.51263,0.95708,0.95446,0.92362,0.96599,0.74314,0.9176,0.50399,0.9371,0.00256261,0.00256261,0.00256261
158,24763.9,0.944,0.51322,0.95364,0.95419,0.92362,0.96634,0.74363,0.91685,0.50335,0.9369,0.00255868,0.00255868,0.00255868
159,24919.2,0.93698,0.50883,0.95108,0.95591,0.92246,0.9663,0.74395,0.91628,0.50275,0.93652,0.00255475,0.00255475,0.00255475
160,25075.4,0.94053,0.51215,0.95617,0.95629,0.92185,0.96611,0.74431,0.91508,0.50202,0.93628,0.00255082,0.00255082,0.00255082
161,25230.2,0.93814,0.50944,0.95533,0.9569,0.92192,0.96614,0.74455,0.91411,0.50194,0.93603,0.00254689,0.00254689,0.00254689
162,25386.8,0.93797,0.50974,0.95424,0.95682,0.92161,0.96615,0.74495,0.91318,0.50151,0.93586,0.00254296,0.00254296,0.00254296
163,25541.9,0.93791,0.50716,0.95296,0.95632,0.92273,0.96655,0.74512,0.91303,0.50117,0.9356,0.00253903,0.00253903,0.00253903
164,25699.3,0.93565,0.50605,0.95473,0.9577,0.92171,0.96633,0.74489,0.91314,0.50085,0.93568,0.0025351,0.0025351,0.0025351
165,25854,0.93487,0.50811,0.95386,0.95616,0.92368,0.96634,0.74576,0.91278,0.50098,0.93553,0.00253117,0.00253117,0.00253117
166,26009.1,0.9331,0.50728,0.95568,0.95555,0.92375,0.96632,0.74586,0.91217,0.50065,0.93523,0.00252724,0.00252724,0.00252724
167,26163.2,0.93108,0.50425,0.95285,0.95756,0.92232,0.96627,0.74618,0.91132,0.50021,0.93465,0.00252331,0.00252331,0.00252331
168,26318.9,0.93213,0.50596,0.95266,0.95757,0.92151,0.96646,0.74656,0.91062,0.50021,0.93445,0.00251938,0.00251938,0.00251938
169,26474.1,0.92905,0.50335,0.95236,0.95704,0.9228,0.96659,0.74673,0.90946,0.49965,0.93413,0.00251545,0.00251545,0.00251545
170,26629.1,0.93333,0.50622,0.95211,0.95692,0.92321,0.96664,0.74741,0.90838,0.49951,0.93372,0.00251152,0.00251152,0.00251152
171,26784.4,0.93422,0.50559,0.95203,0.95639,0.92348,0.96668,0.74801,0.90809,0.49949,0.9334,0.00250759,0.00250759,0.00250759
172,26939.1,0.92947,0.50371,0.95055,0.95734,0.92348,0.96683,0.74805,0.9077,0.49916,0.93332,0.00250366,0.00250366,0.00250366
173,27093.8,0.92628,0.50169,0.95012,0.95574,0.92402,0.96681,0.74835,0.90775,0.49853,0.93336,0.00249973,0.00249973,0.00249973
174,27248.5,0.92666,0.50114,0.95013,0.95565,0.9243,0.96692,0.74839,0.9068,0.49768,0.93297,0.0024958,0.0024958,0.0024958
175,27404.2,0.927,0.50325,0.94999,0.95566,0.92431,0.96699,0.7491,0.90607,0.49741,0.9326,0.00249187,0.00249187,0.00249187
176,27559.7,0.9226,0.49937,0.94901,0.95713,0.92407,0.96716,0.74905,0.9058,0.49646,0.93257,0.00248794,0.00248794,0.00248794
177,27714.6,0.92245,0.49832,0.94885,0.95604,0.92593,0.96718,0.74997,0.90459,0.49529,0.93192,0.00248401,0.00248401,0.00248401
